1992,4,25,1992.316,227,74,153,11.9,6.8,9.8,27,-1,-1,1
1992,4,26,1992.318,175,71,104,10.2,6.5,7.9,20,-1,-1,1
1992,4,27,1992.321,137,70,67,6.7,4.8,4.7,28,-1,-1,1
1992,4,28,1992.324,138,57,81,7.5,4.8,5.7,23,-1,-1,1
1992,4,29,1992.327,127,41,86,9.7,5.5,8.0,29,-1,-1,1
1992,4,30,1992.329,114,36,78,10.1,5.7,8.4,17,-1,-1,1
1992,5,1,1992.332,113,44,69,6.8,4.2,5.3,23,-1,-1,1
1992,5,2,1992.335,110,41,69,7.3,4.5,5.8,23,-1,-1,1
1992,5,3,1992.337,115,32,83,5.3,2.8,4.5,24,-1,-1,1
1992,5,4,1992.340,125,27,98,8.7,4.0,7.7,26,-1,-1,1
1992,5,5,1992.343,123,26,97,12.1,5.5,10.8,25,-1,-1,1
1992,5,6,1992.346,119,14,105,8.3,2.9,7.8,24,-1,-1,1
1992,5,7,1992.348,92,9,83,11.3,3.5,10.7,22,-1,-1,1
1992,5,8,1992.351,105,18,87,8.9,3.7,8.1,24,-1,-1,1
1992,5,9,1992.354,101,29,72,4.7,2.5,4.0,17,-1,-1,1
1992,5,10,1992.357,93,24,69,7.9,4.0,6.8,23,-1,-1,1
1992,5,11,1992.359,87,24,63,5.3,2.8,4.5,25,-1,-1,1
1992,5,12,1992.362,102,15,87,8.2,3.2,7.6,24,-1,-1,1
1992,5,13,1992.365,111,26,85,8.4,4.0,7.4,23,-1,-1,1
1992,5,14,1992.367,100,13,87,8.9,3.2,8.3,26,-1,-1,1
1992,5,15,1992.370,83,0,83,10.2,1.1,10.1,27,-1,-1,1
1992,5,16,1992.373,58,0,58,4.1,0.5,4.1,26,-1,-1,1
1992,5,17,1992.376,52,0,52,5.8,0.8,5.7,30,-1,-1,1
1992,5,18,1992.378,75,15,60,8.2,3.7,7.3,24,-1,-1,1
1992,5,19,1992.381,69,28,41,7.1,4.5,5.5,25,-1,-1,1
1992,5,20,1992.384,75,42,33,8.6,6.4,5.7,18,-1,-1,1
1992,5,21,1992.387,141,60,81,7.2,4.7,5.5,27,-1,-1,1
1992,5,22,1992.389,136,64,72,7.4,5.1,5.4,24,-1,-1,1
1992,5,23,1992.392,145,54,91,7.7,4.7,6.1,24,-1,-1,1
1992,5,24,1992.395,127,46,81,6.2,3.7,4.9,29,-1,-1,1
1992,5,25,1992.398,84,48,36,8.7,6.6,5.7,23,-1,-1,1
1992,5,26,1992.400,73,41,32,6.8,5.1,4.5,22,-1,-1,1
1992,5,27,1992.403,102,64,38,7.4,5.9,4.5,23,-1,-1,1
1992,5,28,1992.406,75,48,27,9.2,7.4,5.5,25,-1,-1,1
1992,5,29,1992.408,52,39,13,6.9,6.0,3.4,22,-1,-1,1
1992,5,30,1992.411,38,11,27,5.4,2.9,4.5,22,-1,-1,1
1992,5,31,1992.414,42,22,20,3.8,2.7,2.6,26,-1,-1,1
1992,6,1,1992.417,47,32,15,4.0,3.3,2.3,22,-1,-1,1
1992,6,2,1992.419,57,41,16,3.9,3.3,2.1,17,-1,-1,1
1992,6,3,1992.422,109,80,29,7.2,6.2,3.7,23,-1,-1,1
1992,6,4,1992.425,112,80,32,8.7,7.4,4.6,25,-1,-1,1
1992,6,5,1992.428,123,84,39,7.3,6.0,4.1,21,-1,-1,1
1992,6,6,1992.430,106,91,15,4.2,3.9,1.6,22,-1,-1,1
1992,6,7,1992.433,97,82,15,4.4,4.0,1.7,26,-1,-1,1
1992,6,8,1992.436,91,77,14,9.6,8.8,3.8,21,-1,-1,1
1992,6,9,1992.439,106,91,15,7.9,7.3,3.0,24,-1,-1,1
1992,6,10,1992.441,112,88,24,7.5,6.6,3.5,23,-1,-1,1
1992,6,11,1992.444,124,83,41,8.8,7.2,5.1,23,-1,-1,1
1992,6,12,1992.447,154,88,66,9.2,6.9,6.0,27,-1,-1,1
1992,6,13,1992.449,130,70,60,7.9,5.8,5.4,26,-1,-1,1
1992,6,14,1992.452,116,71,45,6.2,4.8,3.9,25,-1,-1,1
1992,6,15,1992.455,91,44,47,5.8,4.0,4.2,25,-1,-1,1
1992,6,16,1992.458,97,41,56,4.9,3.2,3.7,30,-1,-1,1
1992,6,17,1992.460,97,39,58,5.1,3.2,3.9,24,-1,-1,1
1992,6,18,1992.463,89,33,56,7.1,4.3,5.6,18,-1,-1,1
1992,6,19,1992.466,95,36,59,6.6,4.1,5.2,22,-1,-1,1
1992,6,20,1992.469,85,38,47,5.1,3.4,3.8,17,-1,-1,1
1992,6,21,1992.471,83,45,38,4.8,3.5,3.2,20,-1,-1,1
1992,6,22,1992.474,104,68,36,4.2,3.4,2.5,28,-1,-1,1
1992,6,23,1992.477,110,72,38,5.9,4.8,3.5,20,-1,-1,1
1992,6,24,1992.480,106,82,24,5.7,5.0,2.7,23,-1,-1,1
1992,6,25,1992.482,97,79,18,4.8,4.3,2.1,23,-1,-1,1
1992,6,26,1992.485,89,74,15,6.0,5.5,2.5,30,-1,-1,1
1992,6,27,1992.488,57,44,13,6.3,5.5,3.0,26,-1,-1,1
1992,6,28,1992.490,65,48,17,8.4,7.2,4.3,29,-1,-1,1
1992,6,29,1992.493,106,94,12,7.9,7.4,2.7,27,-1,-1,1
1992,6,30,1992.496,101,84,17,5.4,4.9,2.2,19,-1,-1,1
1992,7,1,1992.499,104,88,16,5.6,5.2,2.2,24,-1,-1,1
1992,7,2,1992.501,88,77,11,6.3,5.9,2.2,25,-1,-1,1
1992,7,3,1992.504,84,84,0,4.9,4.9,0.5,22,-1,-1,1
1992,7,4,1992.507,95,84,11,6.5,6.1,2.2,28,-1,-1,1
1992,7,5,1992.510,104,85,19,7.8,7.1,3.3,22,-1,-1,1
1992,7,6,1992.512,103,70,33,8.0,6.6,4.5,22,-1,-1,1
1992,7,7,1992.515,105,56,49,7.3,5.3,5.0,25,-1,-1,1
1992,7,8,1992.518,111,35,76,6.9,3.9,5.7,28,-1,-1,1
1992,7,9,1992.520,136,29,107,8.1,3.8,7.2,26,-1,-1,1
1992,7,10,1992.523,172,21,151,11.1,3.9,10.4,24,-1,-1,1
1992,7,11,1992.526,177,28,149,10.7,4.3,9.8,14,-1,-1,1
1992,7,12,1992.529,176,28,148,10.8,4.3,9.9,27,-1,-1,1
1992,7,13,1992.531,168,37,131,12.3,5.8,10.9,19,-1,-1,1
1992,7,14,1992.534,201,41,160,10.3,4.7,9.2,13,-1,-1,1
1992,7,15,1992.537,214,73,141,13.7,8.0,11.1,20,-1,-1,1
1992,7,16,1992.540,212,91,121,11.8,7.7,8.9,23,-1,-1,1
1992,7,17,1992.542,186,90,96,11.6,8.1,8.3,19,-1,-1,1
1992,7,18,1992.545,136,76,60,8.0,6.0,5.3,23,-1,-1,1
1992,7,19,1992.548,117,65,52,8.4,6.3,5.6,28,-1,-1,1
1992,7,20,1992.551,88,56,32,6.1,4.9,3.7,28,-1,-1,1
1992,7,21,1992.553,87,55,32,4.2,3.3,2.5,28,-1,-1,1
1992,7,22,1992.556,89,53,36,4.3,3.3,2.7,25,-1,-1,1
1992,7,23,1992.559,72,49,23,3.9,3.2,2.2,27,-1,-1,1
1992,7,24,1992.561,57,34,23,5.1,3.9,3.2,28,-1,-1,1
1992,7,25,1992.564,49,32,17,5.4,4.4,3.2,26,-1,-1,1
1992,7,26,1992.567,72,41,31,5.4,4.1,3.5,28,-1,-1,1
1992,7,27,1992.570,81,42,39,4.8,3.5,3.3,28,-1,-1,1
1992,7,28,1992.572,71,38,33,5.0,3.6,3.4,27,-1,-1,1
1992,7,29,1992.575,52,33,19,3.9,3.1,2.3,30,-1,-1,1
1992,7,30,1992.578,63,47,16,4.4,3.8,2.2,28,-1,-1,1
1992,7,31,1992.581,71,42,29,9.1,7.0,5.8,26,-1,-1,1
1992,8,1,1992.583,93,47,46,7.9,5.6,5.5,30,-1,-1,1
1992,8,2,1992.586,128,60,68,7.1,4.9,5.2,24,-1,-1,1
1992,8,3,1992.589,147,63,84,7.6,5.0,5.7,24,-1,-1,1
1992,8,4,1992.592,147,59,88,4.7,3.0,3.6,27,-1,-1,1
1992,8,5,1992.594,134,48,86,8.9,5.3,7.1,28,-1,-1,1
1992,8,6,1992.597,127,49,78,8.1,5.0,6.4,30,-1,-1,1
1992,8,7,1992.600,123,39,84,9.1,5.1,7.5,26,-1,-1,1
1992,8,8,1992.602,132,17,115,6.8,2.4,6.3,25,-1,-1,1
1992,8,9,1992.605,132,0,132,9.5,0.8,9.5,26,-1,-1,1
1992,8,10,1992.608,105,0,105,6.8,0.7,6.8,28,-1,-1,1
1992,8,11,1992.611,85,13,72,6.6,2.6,6.1,26,-1,-1,1
1992,8,12,1992.613,76,27,49,4.7,2.8,3.8,18,-1,-1,1
1992,8,13,1992.616,87,33,54,4.4,2.7,3.5,18,-1,-1,1
1992,8,14,1992.619,117,60,57,6.5,4.7,4.5,29,-1,-1,1
1992,8,15,1992.622,108,68,40,9.3,7.4,5.7,28,-1,-1,1
1992,8,16,1992.624,137,103,34,5.6,4.9,2.8,24,-1,-1,1
1992,8,17,1992.627,128,105,23,9.4,8.5,4.0,26,-1,-1,1
1992,8,18,1992.630,101,90,11,6.0,5.7,2.0,26,-1,-1,1
1992,8,19,1992.633,98,85,13,7.6,7.1,2.8,22,-1,-1,1
1992,8,20,1992.635,84,73,11,10.1,9.4,3.7,26,-1,-1,1
1992,8,21,1992.638,68,55,13,6.7,6.0,2.9,24,-1,-1,1
1992,8,22,1992.641,63,52,11,4.5,4.1,1.9,24,-1,-1,1
1992,8,23,1992.643,51,38,13,3.9,3.4,2.0,26,-1,-1,1
1992,8,24,1992.646,54,41,13,4.0,3.5,2.0,26,-1,-1,1
1992,8,25,1992.649,28,17,11,3.8,3.0,2.4,23,-1,-1,1
1992,8,26,1992.652,43,24,19,4.9,3.7,3.2,30,-1,-1,1
1992,8,27,1992.654,48,32,16,3.6,2.9,2.1,27,-1,-1,1
1992,8,28,1992.657,47,47,0,3.8,3.8,0.5,28,-1,-1,1
1992,8,29,1992.660,57,44,13,4.6,4.0,2.2,24,-1,-1,1
1992,8,30,1992.663,50,31,19,3.5,2.8,2.1,26,-1,-1,1
1992,8,31,1992.665,51,21,30,4.6,3.0,3.5,25,-1,-1,1
1992,9,1,1992.668,69,15,54,3.5,1.6,3.1,28,-1,-1,1
1992,9,2,1992.671,72,0,72,6.1,0.7,6.1,21,-1,-1,1
1992,9,3,1992.673,65,0,65,4.7,0.6,4.7,24,-1,-1,1
