header,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2,6,21951,21951.5,2165,10,1,1.333,1.667,1.667,3,2,1.333,2,4,5,6,6,15,7,5,7,7,228,238.6,232.1,2
1992,2,7,21952,21952.5,2165,11,2.667,3,2.667,4.667,4.333,3.333,1,1.333,12,15,12,39,32,18,4,5,17,225,240.6,234,2
1992,2,8,21953,21953.5,2165,12,3.333,3.667,4.667,2.667,6.667,7,4,4.333,18,22,39,12,111,132,27,32,49,256,225,218.9,2
1992,2,9,21954,21954.5,2165,13,7,6.333,6.333,6.333,6.333,5,4.667,4.667,132,94,94,94,94,48,39,39,79,268,235.6,229.3,2
1992,2,10,21955,21955.5,2165,14,3.667,4.333,3,3.333,4.667,5,3,2.333,22,32,15,18,39,48,15,9,25,248,240.8,234.5,2
1992,2,11,21956,21956.5,2165,15,2.333,1.333,1.667,1.667,1.667,2.333,2,2,9,5,6,6,6,9,7,7,7,261,224.2,218.4,2
1992,2,12,21957,21957.5,2165,16,3,3,2.333,2,2.667,2.667,0.667,2.667,15,15,9,7,12,12,3,12,11,202,210.3,204.9,2
1992,2,13,21958,21958.5,2165,17,2.667,3.333,3.667,3,1.333,0.667,0.667,1.333,12,18,22,15,5,3,3,5,10,212,198,193,2
1992,2,14,21959,21959.5,2165,18,1.333,1.667,2.333,2.333,2.667,3,2.333,2.667,5,6,9,9,12,15,9,12,10,196,203.7,198.7,2
1992,2,15,21960,21960.5,2165,19,0.333,1.667,1.333,1,2,1,0.333,0.667,2,6,5,4,7,4,2,3,4,159,202.8,197.9,2
1992,2,16,21961,21961.5,2165,20,1,1.333,1.333,0.333,1.333,1,1,1.333,4,5,5,2,5,4,4,5,4,157,200,195.2,2
1992,2,17,21962,21962.5,2165,21,1.667,2.333,3,4,4.667,2.667,2,2.333,6,9,15,27,39,12,7,9,16,156,206.5,201.7,2
1992,2,18,21963,21963.5,2165,22,3.667,3.667,2.667,3.333,2.333,3,1.667,2,22,22,12,18,9,15,6,7,14,142,206.4,201.6,2
1992,2,19,21964,21964.5,2165,23,3,2.667,2.333,3,3,2.667,2.333,3,15,12,9,15,15,12,9,15,13,145,195.7,191.2,2
1992,2,20,21965,21965.5,2165,24,4.667,5.333,4.333,5.667,5.667,5.333,7,5.333,39,56,32,67,67,56,132,56,63,168,203.5,199,2
1992,2,21,21966,21966.5,2165,25,5.667,7,7.333,6.667,5,3,3,2.667,67,132,154,111,48,15,15,12,69,196,217.1,212.3,2
1992,2,22,21967,21967.5,2165,26,4.667,4.333,5.333,3.333,3.333,2.667,3.333,3.667,39,32,56,18,18,12,18,22,27,206,234.5,229.5,2
1992,2,23,21968,21968.5,2165,27,3.333,3.667,3,1.333,2,2.333,2.667,4.667,18,22,15,5,7,9,12,39,16,215,249.3,244,2
1992,2,24,21969,21969.5,2166,1,2.667,2.667,3.667,3.333,3.333,4,4.333,6,12,12,22,18,18,27,32,80,28,269,255.4,250.1,2
1992,2,25,21970,21970.5,2166,2,6.667,6.333,5.667,4.667,4.333,4,4.333,4.667,111,94,67,39,32,27,32,39,55,275,253.4,248.3,2
1992,2,26,21971,21971.5,2166,3,3.333,3.333,3.667,3.667,4,6.333,8,6.667,18,18,22,22,27,94,207,111,65,281,252.9,248,2
1992,2,27,21972,21972.5,2166,4,6.333,4.667,6,6.333,4.667,5.333,5.667,3,94,39,80,94,39,56,67,15,60,275,244.2,239.5,2
1992,2,28,21973,21973.5,2166,5,2.333,1.667,2,1.667,2,1,1.667,2.667,9,6,7,6,7,4,6,12,7,273,233.2,228.8,2
1992,2,29,21974,21974.5,2166,6,2.333,2.333,2,5.667,5.667,6.667,5.333,4,9,9,7,67,67,111,56,27,44,252,217.8,213.9,2
1992,3,1,21975,21975.5,2166,7,3,4,4.667,3,1.667,2.333,2.333,2.333,15,27,39,15,6,9,9,9,16,235,200.4,196.8,2
1992,3,2,21976,21976.5,2166,8,2.333,3.333,3,3,2.667,2.333,3,1.667,9,18,15,15,12,9,15,6,12,175,181.4,178.3,2
1992,3,3,21977,21977.5,2166,9,2.333,3.333,2.333,2,1.667,3.333,3,1.667,9,18,9,7,6,18,15,6,11,150,163,160.3,2
1992,3,4,21978,21978.5,2166,10,2,2,2.333,2.333,2.667,4,3.667,2.667,7,7,9,9,12,27,22,12,13,130,159.7,157.1,2
1992,3,5,21979,21979.5,2166,11,2,3,3,2.333,2,3.333,3,2.667,7,15,15,9,7,18,15,12,12,92,154.8,152.4,2
1992,3,6,21980,21980.5,2166,12,3.333,1.667,3.667,0.667,1,0.667,1.333,1.333,18,6,22,3,4,3,5,5,8,98,155.5,153.1,2
1992,3,7,21981,21981.5,2166,13,1.667,1,1.667,2,2,3.333,2.333,3.667,6,4,6,7,7,18,9,22,10,146,159.6,157.2,2
1992,3,8,21982,21982.5,2166,14,2.667,3.667,2.333,2,3.333,2,2,2.333,12,22,9,7,18,7,7,9,11,150,182,179.4,2
1992,3,9,21983,21983.5,2166,15,3.333,2.667,3,5.333,3.667,4.333,4.667,2.333,18,12,15,56,22,32,39,9,25,167,171.7,169.4,2
1992,3,10,21984,21984.5,2166,16,2.667,3.667,2.667,3.333,3,3,3.333,3.667,12,22,12,18,15,15,18,22,17,177,169.3,167,2
1992,3,11,21985,21985.5,2166,17,3.333,3.667,3.333,4.667,3.667,3.667,3,1.667,18,22,18,39,22,22,15,6,20,173,165.2,163.1,2
1992,3,12,21986,21986.5,2166,18,2,3.333,3.333,3.333,3,2.667,1.333,1.333,7,18,18,18,15,12,5,5,12,177,163.7,161.7,2
1992,3,13,21987,21987.5,2166,19,1,2.667,2.667,2,1.333,1,0.667,0,4,12,12,7,5,4,3,0,6,195,165.2,163.3,2
1992,3,14,21988,21988.5,2166,20,1,1,1.667,1,1,0.667,0.667,1.333,4,4,6,4,4,3,3,5,4,184,164.7,162.9,2
1992,3,15,21989,21989.5,2166,21,1,1.333,3,3.333,2,2.667,2,1.667,4,5,15,18,7,12,7,6,9,156,169,167.2,2
1992,3,16,21990,21990.5,2166,22,1.333,1.333,3,3,3.333,3,3,3.333,5,5,15,15,18,15,15,18,13,151,161.3,159.7,2
1992,3,17,21991,21991.5,2166,23,2.667,2.333,1.667,4.667,4.667,4.333,4.667,3.667,12,9,6,39,39,32,39,22,25,120,159.1,157.6,2
1992,3,18,21992,21992.5,2166,24,4.333,3.667,4,3,3,2.667,1.667,1.333,32,22,27,15,15,12,6,5,17,106,160.4,159,2
1992,3,19,21993,21993.5,2166,25,1,0.333,0.667,0.333,1,2,1,1,4,2,3,2,4,7,4,4,4,110,167.4,166.1,2
1992,3,20,21994,21994.5,2166,26,0.667,0.667,1.667,0.667,0.667,1,2,1,3,3,6,3,3,4,7,4,4,124,168.5,167.2,2
